text,label
"@<user> Is using the iPhone cheating?  Guess it depends on your goal in being puterless?  Good luck, I'd never make it...total addict.",4
"@<user> I hear that! I have to make time, there is always something to do, money to earn, life to live.  Need clone!",4
@<user> yea I'm sorry  I hope u can find a way,0
super tierd  just want exams over with.,0
"@<user> aww, that's too bad  must be hard being allergic to cuteness ;)",0
@<user> ...as well as bell hooks Teaching to Transgress.  Sometimes I miss teaching &amp; messing with bad system. ,0
OMG! GEEEEEEKk....they are remaking monkey island and making new ones ,4
enjoying Summer break- one of the better things about being a teacher!  ,4
"hum to boarding to CDG actually, this trip starts well ",0
I'm going to see Up in 3D at 11. whoooo! ,4
Guppies ,4
omgahhh my cat's been stuck in closet for god knows how long ! ,0
"Just been to the cinema watching Jonas Brothers 3D concert expierience, love it love it love it (:  me and vicki rockin' it out  xx",4
Had an amazing weekend with the most beautiful girl on the planet  I love you Melissaaaaaaa,4
"watchin up, cute movie so far  [Follow me on Twitter! www.twitter.com/OatzTheGreat]",4
@<user> Aww  your not allowed to die!,0
mysql founders became rich while the recipe for end of mysql was being written...  #pissedoff,0
Is wondering how much longer David Ortiz will be with the Red Sox..Think his time is up. ,0
@<user> no  bryana was. I've never even held a formal conversation with her.,0
@<user> ur a poser cause zack or cole doesnt have twitter. ,0
@<user>  You likely not being here in the fall makes me sad.  ,0
@<user>  white vineger will get rid of it  ,4
Pray for me - I'm facing one of the hardest days of my life... ,0
I want to not hate trying on clothes anymore ,0
my attempt at homemade sauce failed... but overall my evening has been wonderful ,4
I'm really madd / i gott hella xcited because twit-pic finally wrkd ONE Time ; &amp; now its now!!! ,0
@<user> I'm in Ontario. Looking for something a little more local but thanks for asking! ,4
@<user> not at all...I've spent most of the afternoon in the bathroom! ,0
completely and utterly screwed for tomorrows exams. ,0
Shooting with Dina!  ,4
@<user> GE! How have you been? Long time no talk! ,4
@<user> i heard u tryed to call me. but my phone is turn off and it wont be on until monday. so i cnt talk to ppl ,0
"@<user> .... i cant speak to youu, you told me to Shut up! ",0
@<user> and I've replied ,4
"Wow, weird text..... Ugh, think this means it's gonna be another late night, and I'm sleep and meant to sleep in a ditch tomorrow night ",0
"@<user> haha hey ! Yes, im getting ready right now.  see you in a bit boo.",4
I will be bartending @<user> tomorrow instead of tonight. So now I have more time to pick out an outfit  Come thru,4
@<user> LOL! Silly girlly! ,4
@<user> me and my friend paola will be listening for ya! ,4
 Ugh  hahaha,0
@<user> @<user> @<user>  thank you!  too hot today for soupy stuff!   so im comfort food.  grilled cheese!,0
finally back!!! Yay! 3 months with no posts. ,0
Shit was nuts last night!! Had a great time and saw some very old wonderful faces ,4
"@<user> Miss seeing you. Gimme a shout when u'r back  Talked w/ Step n Ada, we gotta hv a good gathering",4
is so sick of myself + my life  i'm never going to be as good i want + need to be. xoxoxo &lt;/3,0
Ugh... Not feeling good at alll.. Biggest stomach ache ever!!  With a headache attached. Way to make my day miserable.,0
"@<user> haha I guess I'll have to.  I think they're out for that Edinburgh fun-run or whatever, to film it.",4
"@<user> I do the same, I tell myself i won't spend to much this month, but i always do ",0
woooo watchin britain's got talent or somethin?  should really be in bed but  xxxx,4
its raining cats and dogs ,4
I'm tweeting correctl padcha ,4
lost a follower today  All new followers should definitely say hi though!,0
@<user> damn it. I forgot to call you back ,0
"@<user>  Me too, was watching the 'New Moon' trailer with my sis this morning, we were screaming when Jacob came on.",4
It will be so nice to see the election posters removed - one metre high pictures of politician does not make a pretty sight ,0
"It must be fun project day at work..and when I say fun, I mean sucky. ",0
@<user> i ough akk your musicvideos today ^^ it was time ,4
"Im not gana play tho, my body cnt handle anymore abuse...  lol",0
Round two for trip back home....not ready to go ,0
"@<user> Nah, not yet. I'm going to the Keys with Kurtis first  If I do go to England it's supposed to be later on this month.",4
this time of yearr suckss noo sportss onnn i hate the off season ,0
"@<user> Ik, im sorry. But im like seriously lost without you and cailin ",0
Just Call Me Debbie Travis  Making Throw Pillows FOR MY NEW HOUSE!,4
"@<user> I *wish* I could go on the watermelon diet. But alas, just declaring that it is (totally!) the perfect evening for watermelon ",4
getting ready to go up to worcester to have breakfast with the roomie for her birthday!!!!! ,4
Playing Relax on ze guitar. Love it ,4
@<user> her favorite kind. and how many depends on the type of flowers she's into ,4
@<user> Thank u!!!  *SNAP*SNAP*SNAP! gurrrl don't hate!,4
@<user> haaha i know! they all just ooooozzzzeeee gorgeousness. XD so excited for friday ,4
reading lord of the flies....then history project ,0
@<user> I think you thought it out alot more than I would have. I would have been eating alcohol yogurt by all reasoning though ,4
"@<user> just enough syns to mend my bleeding heart and not enough to make my waist screeeech , how are u ? missed u ",0
#f1 I thought boycott was something to do with cricket ! ,4
Ahh flight delayed til 320 ,0
"rolling outta bed, so glad I took the day off! day 3 of a 4-day weekend ",4
suddenly I'm craving the donut I didn't get this morning ,0
@<user> This could have been us.    http://bit.ly/oWZzF,0
practice will not be cancelled due to an open top bus parade tomorrow.. ,0
"@<user> so on my itouch this morning... It said you had 500,427 followers. Couldn't screen shot it though. ",0
Chillen at home for now ,4
"watchin some Bones, then goin to bed. g'night ",4
Work work work. ,0
@<user> @<user> that is the thing I was laughing ,4
is reffing a bunch of kids attempting to play soccer all day... ,0
@<user> http://twitpic.com/54yo4 - I just jumped. I hate snakes ,0
today is our two month anniversary!!! i love you sooooooo much Diana. omg you dont even know  TAR HEELS WON THE NCAA WOOT!!!!!,4
Headed to bar review class...I missed yesterday so I got some catching up to do ,0
is back home from a game of badminton &amp; dinner at Mac. Uploading pictures now! ,4
@<user> yeah! I saw it in her profile.  She seems like the real one! why do you think the poser/user did that?,4
@<user> Sorry to hear it   Hang in there!!,0
@<user>  don't worry about it. is there any possible way you can go?,0
@<user> i feel u lol i know this reply is freaking old gurr lol but d u go out 2day beutiful day out uujoo is banging wether ,4
@<user> hopefully the weather clears up - I'm to fly out there next week. ,0
@<user> aww.. its otaayy  ,0
"Bestfriend, making the LIST ",4
"Ah, Life. You never know what it will bring you. ",0
Cancelled my trip to Lebanon today ,0
It finally stopped raining: and my brother's back home! ,4
"@<user> hey, congrats on the progress you are making! i am awful, i let any distraction get in the way of going to the gym! ",4
"@<user> , i don't why people hate high school. i love it  , ahahah.",4
edited her multiply site  http://plurk.com/p/x5lcy,4
So mad im not 21  ((cnt go see tha prettyricky show tonight ,0
"@<user> lol, that's ok  I do have clothes to sell on ebay/donate, just nothing in the twins' size ",4
"@<user> *hugs you* Mine does, too ",0
Got to take a quiz online for my PR writing class...ughhhh ,0
Can't sleep!  Maybe the thunder storm will help. Love night time storms! &lt;3,0
@<user>  just tell me when your on your way. i'll keep checking my twitter. ,4
@<user> custom T &quot;FREE HUGS&quot; in halogen reflex print ,4
@<user> Too bad it lasts for like 10 seconds. ,0
Happy Father's Day to all the father's out there. Will call mine later. Trying to cool the house down before it gets hot outside again ,0
@<user> Ello Again! ,4
Just came from dinner withh montana. zay. scooter. twist . AND 3 OTHERS ahhah. Fun night  i didnt do mii school work... What do i dooo??:/,4
"My report card: A, A, A, A, A, A, A, A- Cmon!!! Thats crap! I got a 3.95 ",0
Im sooo sad i didnt go to prom  fuck me. Atleast im drinking with my girls.,0
@<user> @<user> That must be where the toilet fits in! ,4
I feel so jipped after watching idol Wednesday.  Boo!! Kris ,0
@<user> DID SHE REALY ,0
GBN Class of 2009. Just graduated. At Olive Garden with the fam. ,4
"@<user> Nada, what's up with you?? ",4
I'm hungry and tired! ,0
"@<user> so bummed, keep attempting to open your friend's blog, but it keeps crashing out in IE  ",0
"I am now tired. But ready to have a good, lazy sunday. ",4
"Hate this after gig depression business i do, i dooo. No planned gigs to look forward to  @<user> were amazing as always though!",0
lookin Supernatural... my head hurts  dang!!!!!,0
Still sittin in the e.r. that's bad I gets no sympathy. ,0
So glad I'm finally feeling better! Three days til my birthday!! ,4
@<user> I miss McFLY in Brazil ,0
@<user> you're making me homesick ,0
"@<user> Noticed that after I sent the Tweet.  Well, at least now I don't have to go into mourning for you. ",4
still needs a toothbrush ... its too cold to go outside ,0
paying bills while my roomates are at the movie...i hate growing up ,0
@<user> hey man you going to be at brickhouse on friday?? i'm thinking about coming down to ride it for the first and last time ,0
making some lunch ,4
Happy mothers day ,4
"@<user> Oh, that's sad  Bad dog",0
Only one of my flipy flopys were in my mustang ,0
Follow @<user> !.plzz ,4
@<user> I remember that frog that played music... that thing pwns man!  Cheer the fuck up. XD *huggles*,4
hey guys just figured out i'm going  to london instead of germany. Sorry! ,0
"Aw mygod, childhood memories  how I miss him!",4
I give up on looking ,0
hanging with the fam damily in O town  and is having a blast! &lt;3 I really missed being here! Cant wait till school is over! SO excited!!!!,4
"Another day of household drudgery ahead. Carpet cleaning, washing, ironing, tidying. Aftermath of painting.Feel like Cinderella ",0
@<user> LOL THESe WEAK ASS NObOdYZ` ,4
@<user> haha I LOVE SINGING ABBA IN THE SHOWER! Good on ya ,4
@<user> the things we do for beauty ,4
Haha the original cast of ghostbusters have all signed up to ghostbusters 3! I cant wait ,4
"Saw my dad today, really worried about him ",0
@<user> mornin'!  You good? ,4
Going to see Lauren Conrad today at MOA? Probably not   ,0
@<user> @<user> #genuinespamsubjectlineoftheday &quot;Your Pork Pistol Won't Fail - Improve Your Spire and punish her!&quot; Tempted! ,4
@<user> i said don't laugh! ,0
so glad that my phone can play videos already ,4
Traffic in speedway ,0
@<user> lol YOUR WELCOME!   what time is it in chicago?,4
@<user> I like that coloring method... maybe we need to collaborate on a cake ,4
"I don't want to disturb my bear, but i thought he'd have said hi by now....  ah well, i'm off to dance my cares away in the living room.",0
It so crazy  And dangerous for everyone!!!,0
@<user> @<user> Hope I'm not accidentally sitting in front of an ATT store.  ,4
TIRED! goodnight twitter  its mother's day  happy mother's day  lov my moomy &lt;3 yayy! God Bless.,4
"baiden is a fool, off the the bbq, taking laptop ",4
@<user> LMFAO! Just be sure to mention my name to him.  You're so lucky to do the M&amp;G. No M&amp;G for me. ,0
"@<user> I want to play, but they haven't sent me an invite. ",0
#inaperfectworld Sade would go on tour once more- never seen her perform live ,0
@<user> love it  and you can compare them very easily online so i've heard,4
I so broke my phone. ,0
finally done with my internship. kind of. still have to train the new intern and cast party and river fest! will miss everybody ,0
@<user> what a blast! i'll be looking for you on the red carpet pre-show! I spotted you and @<user> at the last MTV show ,4
"i really, really miss living in london  it's decided next holiday i'll be taking a trip back to the uk &lt;3",0
Really wants an iPhone ,0
sore throat doesnt help either ,0
@<user> fair enough! I really like the novation contollers though. Nicer quality. @<user> will be stocking up on APCs in 3 days ,4
I actually lied and said I had to go in to work to avoid her. Now I sit here. Don't want to work. It's sunny. I'm hiding. It sucks. ,0
"I wanna see helio sequence today or tmrw @ the palladium or the grove but it's too late to buy tix  people w/ hookups, help a sista out!",0
off to bed ... with her dead head ,4
"Has work again  not had a day off in about a week, and I Have to work tomorrow too ",0
I should start working tomorrow! ,4
with my sister bout to order pizzaaaaa yummmmm ,4
#myweakness top gear ,4
"@<user> No there is just one Maria updates Twitter @<user> (it's cool, you should follow). Maria doesn't Twitter ",0
@<user>  Looking forward to the weekend.  I can sleep in and catch up on a few things.  Have a nice day Rick   ,4
nataliaflewell  hey all so bored and in pain .. anyway god is my love life ever screwd ,0
nerding up/procrastinating doing my physiotherapy/dreading work tomorrow morning ,0
"I'm sleeping but i wake up on the night and said: oh my god i need see twitter, and sleep again   haha",4
@<user> Thanks for updating about #IPL results. I'll keep an eye on ur tweets ,4
Daddy Doo has to have an operation ,0
@<user> SPENCER!!  called you a couple times....you will be impressed by our conversational skills!! LOVE YOU&lt;3,4
"@<user> two weeks is not bad, that too HP ",4
"Was very close to falling asleep thru 1st half, but Nacho's contender for goal of the season has roused me.  Pish game from the Champions ",0
@<user> deny all knowledge and lock yourself in the toilet! ,4
@<user> oh no.  please feel better.  ,4
@<user> Thank you!I still need to pack. Leaving everything til the last minute as usual  It's meant to be raining on Sat &amp; Sun though :\,4
New Mario &amp; Luigi RPG coming this fall  No word on Zelda?  http://bit.ly/6ZqCF,0
@<user> Thanks for the follow.  I look forward to following you back.  ,4
Sitting at work wishing i was home and it was sunny ,0
And the best mommy bloggers i know of @<user> @<user> @<user> @<user> - The only 4 I check religously. ,4
my mom's home  gotta unpack those groceries ,4
Just leaving my house to go out and i got my foot stung by a nettle  typical!,0
@<user> NOT REALLY IM WATCHIN HOME MOVIES ON ADULT SWIM... AND WRITTING SUM SONGS THE PRICE I PAY FOR CREATIVITY ,0
I've managed to loose all three of my scanners   I only need one,0
"@<user> Lmfaooo, Wait till you listen to it :/ Without blowing my own trumpet, I freaking love ittt  DITO it is (Y)",4
Bought party decorations  Errands this weekend &amp; cleaning. Cousin is coming on Monday,4
"Laying in bed with my dog, went shopping yesterday, lots of new cloths =D and new phone ",4
#iremember scented markers ,4
Im so tired... Of fighting with him ,0
"@<user> It's #delongeday, i'm just letting you know, join us, again ",4
is writing some new stand-up material for the first time in way too long. It feels good for him to be returning to his roots! ,4
@<user> who responded to mah emo tweets... thanks guys. I lurves you too! ,4
p.s. grossss i have to wear nylons and closed-toe shoes ,0
For the first time in literally a month I've been able to sleep in! It was amazing ,4
Having a day off. But adjusting my flat for new family ,4
@<user> I stuck my hand in a celing blended. I lost feeling for about 12 hours. ,4
@<user> 5. Have more sex  22c3 (Jahr 2005) http://www.flickr.com/photos/leralle/79776574/in/photostream/,4
Going to walmart  lol,4
has a mouse and is scared ,0
I just never leave the app now ,4
@<user> oh well. Can't wait for the next series. I love 4-hr 9-inning games ,4
@<user>   Australia? Raining.Sunny.Raining.Stormy. Sunny- but thats down under for you ,4
@<user> ohh dear ,0
Enjoying the day off....in the library  --&gt; Exams,0
"@<user> If it was near my neighborhood, I'd join u 4 trivia, but 2 far 4 me. ",0
Ughhhhhh Monday mornings ,0
@<user> sure sounds like you need an assistant ,4
@<user> WHAT???!!! Ryan! You just let like 150 people down! God! now we have to wait forever to get it back!  God Ryan! Such an ass!!!!,0
Is looking forward to an afternoon of drinks and random chats with my lovely friends ,4
Toaster working a little slow this morning....must be the swine flu ,0
twitter..bcuz my phone doesnt have any service wher im at ,0
@<user> hello!  thanks for following me  how are you? Im loving the weather we are getting in dundee lol,4
The pilot light on the right side of our gas oven is off... I don't smell any gas though. WTF do I do?? Do I re-light it?! HELP ,0
@<user> i g2g now have fun bye xx ,4
Still no notifications of being a winner ,0
@<user> cool   I'm going to facebook you with my email so you can send me the details. But I can definitely do a few packages.,4
@<user> Could u please follow me?  In the Chi...would like to send a direct message.   ,4
is finally HOME. eve.  ) (yahoo) http://plurk.com/p/xlklm,4
Backstage for graces baptism. ,4
@<user> @<user> yep I'm up early too; doing the car-share-ferrying-kids-around type Saturday thing.... In the rain ,0
@<user> I'm sad I can't join in with you guys ,0
"@<user> damn dude, DSL? Say goodbye to fast downloads... ",0
is looking forward to spending time with Mom today ,4
packing for europe! ,4
I'm going to Virgina today. Woo Hoo! ,4
Just finished the fifth harry potter book! ,4
"@<user> I have both, movie and TV series.  I also have all comics, too ",4
i'm hungry &amp; ain't nuthin here at da crib &amp; i ain't got no money damn ,0
"@<user> I still cant find that season 1 on the newsgoups, guess ill have to wait about 3 days to download it off shite torrent trackers ",0
beach tommorow ! come ,4
Stuck in traffic on I26 ,0
"i really wish i could go and get Line, Vines and Trying Times ",0
Rain tomorow Sergei ,0
@<user> OMG! I KNOW!  I give myself a stroke everytime I go getting mad at them. (Quietly with the windows rolled up.    ),4
"Home  Reading, GO Team Carlisle!! Haha =D",4
so excited to start a beautiful Sunday morning with a migraine.  UGH  ,0
@<user> Fuck tht! Dril his ass (pause). You know the game cause your friends with the people that's best at it..awww u got girly on me. ,0
Cora's first official act of Mother's Day?  Projectile vomit her entire bottle all over my bed.  Poor itsy bitsy. ,0
watching the apprentice.....catchup baby  need to no wat happened while iv been gone,4
walking to the store in the rain...again   ,0
@<user> Isn't @<user> the guy from The Princess Bride? ,4
bummed that i couldn't go to grad  work suuuucks. actually it's amazing but i'm still bummed...haha,0
Sitting with dalesy in the library doing media revision! Fun fun fun ,4
"So wants to visit the Himalayas NOW! I hate this heat - it is driving me crazy, no Meru in sight too ",0
haha Follow friday If you follow me I'll follow you back  I like dyslexic cows OOM! TGIF national Doughnut hangover  D-D http://is.gd/PC9R,4
@<user> don't ask  it's horribly hot here,0
@<user> Those videos shows what a horrible and dark world we live in and how little some people value other peoples lives. ,0
walkin to baileys house  im so glad i didnt go todayy!,4
"Sad how she counted 19, wats worse is that she thought 17 was 19   http://twitpic.com/7jov6",0
i just sneezed and bit my tongue...ouch ,0
got my laptop back. have to install all applications again ,0
@<user> Sun? We won't see the sun forever ,0
Oh No..i have broken the pact and failed myself.. i drank 7 Up..  so ashamed,0
"@<user> Still hasn't come through, think my DM is somehow broken  Can you just @ me instead?",0
Back in tellyland; and all is calm for now...Assessment centres for the Diversity TV production scheme on the agenda this week...yey ,4
@<user>  Yep.. i chased 3 of them and then was put on lock down.  ,0
another gorgeous day ... planted my tubs in the garden yesterday ... am loving them ,4
@<user> i can't this sat  but that guy is pretty funny,0
is really fed up of her awful skin now...i hate eczema  but looking very forward to Alton Towers tomorow!!! ,0
NAS has landed - so wish I didn't have to go to St Neots for client meeting. Even when I get home I have a stack of work to get done ,0
is nearly ready for the school run ~ Morning  http://plurk.com/p/xt9wo,4
"@<user> Bill can take me to Fangtasia and hit this shot anytime! &quot;Roads, where we're going we don't need roads.&quot; LOVE that part! ",4
"@<user> I know it's not follow friday anymore, but I would like to be followed too! ",4
Thanks everyone for following me ,4
@<user> ok hun! u too! enjoy ur saturday! say hi to Aussie! xx speak soon!! ,4
"@<user> i know! im so excited, but they mest up the whole laurent/jacob/bella thing ",0
"busy day! running some errands, squeezing in some studying, and then CAMPING ",4
@<user> The guild feels lonely without you on. ,0
"2 kids off school with sore heads. Blaming the sun. Oh well, it'll be gone today ",0
@<user> rofl. Of course you do. Heh. ,4
@<user> i know ,4
It's Raining ,0
"At the doctor's office. Waiting, waiting, waiting ... tweeting. ",4
I want to see tits  are there a lot of peepz,0
@<user> the greatest movie ever.  have fun in vegas. try to remember everything. ;),4
@<user> i'm getting mine done at schlegels &amp; you went to lake tobias today!?  my day off!,0
@<user> Hopefully you will be home soon so you can watch and tweet ,4
@<user> Yes princess I'm Jamaican no I don't do music videos...unless I'm the lead girl ,4
@<user> soooo hilarious  Its not totaled this time and I haven't had one since 2006 so give me some credit Wimbo...GOSH!,0
My doggie needs $400 oral surgery this week. Abscess. Poor baby. ,0
@<user>  Apple has delayed the release of OS3! http://bit.ly/2lwpll,0
Can't wait to get home and watch the MTV awards on IQ....New Moon preview!!! So excited!!! Wow I feel like a bit of a loser ,4
had an amaaazing dream about mcfly aahaa. only 1 exam left! ,4
figuring out how to use twitter ,0
@<user> well if i had have known i would have shared ,4
@<user> Thanks for your reply... tho it didn't quite make much sense to me! Tweet twice if u need to use more characters. ,4
"i just realized that i graduate in 1 week and 2 days, and my part is in 2 weeks. which means i get to see @<user> SOOON! ",4
@<user> yes ,4
Getting ready to watch the game on a 72inch! ,4
@<user> Be sure to clean it really well. Nature's Magic works as well as good old vinegar. Otherwise they'll keep going back. ,0
String cheese gave me the shits ,0
" work today...oh well, only 2+ months left!",0
finishes college tomorrow i can't wait  x x,4
in facebook ,4
Im starting to feel distant again..      &lt;/3,0
"@<user> @<user> Dang, I can't get away with anything. ",0
"Tonight will be so boring! No BGT hotel and chances are, I won't see the contestants again.  Pity, I really liked some of them.",0
@<user> I had gotten sad when I saw what had occurred. ,0
@<user>  _ .    damn it you killed my exclamation mark ,0
@<user> haha we are so gay - we're sitting next to each other twittering  ps I have to pee! Lmao,4
"Nurse Candice for the day, Lance got all 4 wisdom teeth taken out ",0
@<user> I am lost. Please help me find a good home. ,0
"@<user> I know, sorry  I've chopped my twitter followings right back because I can't keep up with everyone!",0
@<user> your friggin amazing just to let u know ,4
@<user> Yes.. i did Jailbreak lol. Maybe that's the reason why.  i wanted video recording and editing... *cries* Dx,0
"Lounge is shit, bouncers at rooftop bar; alto shot. ",0
Getting ready for another day at work  Good thing I love my job &lt;3,4
"home from swimming, slightly burned.. oops  time to make chicken salads before i fall asleep standing up (the sun took it out of us)!",0
@<user> Without the Photoshop filtering it would be fine and dandy ,4
... except that I'm sooo boring and decided to save the winnings to pay for my ticket instead of spend it at the outlets   Lame!,0
G'night world. Vacations have to end some day. ,0
@<user> Cause they guy just poped out.  Haha. I am such a baby.,0
What are you doing? humm.. working ,4
"The wind blew away my pretty heavy carpet and knocked down my modem.. Jee, talk about nature's fury.. ",4
@<user> @<user> ah bugger  we will continue to keep Duracell in business then? #orgsamsunday,0
@<user> does ryanross have swine flu?  ,0
I wish i had tickets to see Britney! I wish she was coming to Michigan. ,0
@<user> Hopefully next time it will be like that!! Fingers crossed!!! ,4
@<user> Hehehehehe...U guy no one apparently no one wants to help a brother out ,0
i could really go for some dunkin donuts right now!  dang this small town i live in!,0
"@<user> Money's never motivated me; I like it, obviously, but I'd rather be happy, and money doesn't make me happy. ",4
@<user> aww how come? ,0
hates FAREWELL  http://plurk.com/p/12aiel,0
Have had a long and somewhat terrible day. ,0
@<user> LOL only half true ,4
@<user> That's awesome David! My Grandmother passed away from MS a couple years ago. It is a horrible disease... ,0
"@<user> Yeah, sorry that was a typo. Believe me, I know his b-day because hes listed as one of my soul mates in my astrology book ",4
"Amazing night. I actually got a cell phone, too.  No joke. ",4
"You' he is clearly not into me, but then those unfortetable moment, n all those happiness I got from him, I just can't let go.  n we r an",0
"@<user> Nice skillz Nick  x love always, Marjorie &amp; Jemimah. Sydney, Australia.",4
"Installing Windows 7 RC on my Mac, w/VirtualBox. Free Windows on my Mac for ~1yr.   In other news I am still doing battle w/new server. ",0
"Going to bed!  Gonna enjoy my last few days in KY.  God is good all the time, and all the time, GOD IS GOOD!!! ",4
 just 12 hours left of my 4 day weekend... 114.5 hours goes by fast!!!!,0
"Hi @<user> i'm go shopping today,want to come?  I hope u al right  Don't be thirsty! ",4
Laying in bed listening to the rain. I have to walk to work  pray it stops.,0
Paranoid video just came on the disney channel ,4
"In the drive thru @ mcd's, watching the f!@<user> woman making her order waste away the last ticks on the bkfst menu by using 100 coupons. ",0
"@<user> Haha, that's awesome. Have fun! ",4
Dinner with the family ,4
?ï¿½i b?ng ch?t m?t ,0
"@<user> Hehe, I know.  Deleted it quickly, but apparently not quite quickly enough.",4
man. bad day.  gotta improve.,0
Me and my lil brah have xbox and we playin the same game but he dont wanna play online w/ me ,0
Up bright and early to finalize my packing.  Off to San Antonio today.  Still not sure what I'm going to say on Friday. ,4
trying to restore ipod but vant. ,0
from italy:it's raining! ,0
"Oh, Klondike bar... I enjoy you... especially with your crunchy chocolate. ",4
Was so sick last night. Possibly vertigo? Who knows . Fingers crossed it doesn't go there again ,0
@<user> may the force be with you ,4
@<user> now I wouldn't get THAT crazy. ,4
@<user> please don't die from alcohol exposure. ,0
Hmmmm cornflakes with blueberry yoghurt  http://twitpic.com/3pfxz,4
@<user> Why don't you marry it?    Just kidding. Can't resist the junior high humor sometimes.,4
"Ah, the wild baby bunnies we found in our yard both died today. No survivors. We tried. ",0
I got a new t-shirt  Its in my profile pic and it says &quot;I gotta get laid&quot;  *not the same to real life*  tweet tweet,4
I am cuddling my SuperStar Care Bear...it wont cuddle back though ,0
remembered me and tamaras ace plans ,4
Where's the update ,0
@<user> Do you guys hate Rio or something?  You always just stay here for a day!,0
@<user> Thanks for the suggestions. I will take a look at his speech ,4
I dislike typos  (Now watching Cristina's Court ),0
"@<user> Aww, thatÊ»s good.  Yay!",4
3rd out of about 12  we are clever lol @<user>,4
"@<user> yes! so pretty, small enough to cycle everywhere, well connected to London, plenty of green spaces.  where do you live?",4
@<user> nope that's it for me.......i know it hurts me too ,0
"mfffmm,im awake-ish. oh boy, it's gonna be a long day ",0
I don't think I'm going to get dressed today. lazy day in my pyjamas  for me ,4
"mourning for Warrick Brown, hay! ",0
"@<user> Not only impressed, she would be begging you to teach her ",4
@<user> Hello! Was hoping to twitter last night but work was busy  ate supper at 1am!  LOL! Should not eat at all that late!,0
Awesome Weekend.... Hope you all enjoyed it too  #GoodNight,4
@<user>  I really liked the second haiku you wrote.,4
I miss Kristi... I have a new favorite song though! ,4
"good morning on this sunday, it will be a rainy day ",0
@<user> damn! natalya! you gotta tell me whats going on!!! i'd call you but i lost all my phone numbers when i broke my blackberry ,0
@<user>  Why?,0
@<user> But it's just so nasty.  Eugh.,0
Is having coffee with her grandparents ,4
I lost a few followers overnight. Aww. ,0
@<user> Love the fact that you sing and march to the beat of your own drummer. Following suit. ,4
@<user> i miss you too! ,0
@<user> what about meeeeeeeee  lmao,4
@<user> Boys! :O :@ ,0
@ JSwift009 hey thanks for follow me ,4
@<user> left melody cd with Bea na ,4
no more @<user> .. RIP @<user> i would like a refund.  ,0
Using twitter for the first time ,4
All i can do right now is laugh. I should not be here right now i'm tired ,0
@<user> aww thanks ,4
thinking about my boyfriend and the fact that he's on the way to hospital now... ,0
"@<user> ...reverting to Internode's DNS servers. I really just didn't need the features, so the overhead was just that. Thanks! ",4
This night i think made up for my day...i had fun with what i think is a very good friend... i have to wait until 2010 for LOST ,0
OMG! Never!  (How much?!),4
@<user> I have looked at your site 3 times!  You are not hiring!,4
is so angry with other half... To him : THANK YOU... ,0
@<user> mine either! ,0
"@<user> Hey man, what's the best way to reach you, I'm about to send an email to our development team and wanted to include you already ",4
@<user> HA! Cute comeback I'll give that to you lol ,4
"Just remember how closed I am to go to some unknown village (KKN - Darawati,Cipatujah,Tasikmalaya) ",0
Watchin state of play now! ,4
MAN that's good. i have to see the episode III again.poor anakin ,0
Thanks for not calling me for 3 days! Hmph!  Going to waikele with my ma.,0
"i feel really fat again, and my stomach is still killing me! ",0
@<user> I do   come visit,0
Follow me!!!! lol ,4
"looks crap in winter skin, static hair and red eyes from a cold. it's good to look bad.  puts focus on the inside, on the real me. agree?",4
@<user> I LOVE YOU SAVANNAH!  please please please come to AUSTRALIA soon Please!!!! we &lt;3 You Here U Rock!!!,4
@<user> And the list keeps growing! ,4
@<user> whoa whoa whoa cannot watch because of circ video popping up without warning. messes with my mind tooooo much. ,0
morning (Y) lucy is off to school ,0
@<user> ...and its very yummy--thank you ,4
@<user> lol thanks boi u better be careful that's how u get sick!!!  where u be going to party? Vip?,4
@<user> Thanks for my love honey!  Have a grt wknd brother,4
shitty weather!!!! Can't go skimboarding ,0
http://twitpic.com/5ojaf - My fav. picture of all time. My niece and me ,4
is tired after playing basketball with the little brother  he won...lol...,4
"really tired and want to go to bed, but I have to go to a shoot at 12:30 ",0
Can't believe i've got a kidney infection and can't take any bloody painkillers cos im 11 weeks pregnant ,0
Finaly got inter web on my own computer ,4
@<user> p.s. sorry they didn't get back.  Good that you are getting a lot of auditions. Something good will come!,0
Gotta be up at 6:30 for SAT2s at 7:45  ill let u guys kno how it goes,0
Thanks all the kind words ,4
Just finished editing my first boudoir shoot from the recent Johannesburg trip.  Looking great!  Onto the next one ,4
Spotted it written behind a truck : &quot;Put deeper at night!&quot; ,4
@<user> Oh so you left me to cmon over to TWITTER lol &quot;SO FLORIDA&quot; ,4
my daughter fell asleep at the computer desk...pretty hilarious....now my tummy hurts! ,0
Don't want to go to work.. Maybe I should just quit... ,0
Phone's dying - no more tweets tonight. ,0
"boys that tease you, don't want to date you ",0
"@<user> HI harry  , tell him i said hello  , wb pleaseeeeeeee, iloveyou danny (L)",4
"@<user> lol, i know, its just late, figured u had class in the mornning, anyway back to bed for me ",4
just got home...fun two days.  i do have a life sometimes!!! but i need to shave..badly lmao.,4
Almost done with work! Then home to get my stuff and go to Amys to get chey 4 no doubt! Willowbrook first though ,4
Good morning Italy!       Italy= 8.20 a.m.,4
emmm just got this thing. today I played in a charity football tournament scored two and set up another. didnt won but maybe should have. ,4
I think I found me a new favorite band ,4
